RID,POSTED_BY,BHK_NO,SQUARE_FT,BATH,BALCONY,ADDRESS,LONGITUDE,LATITUDE,PRICE_IN_LACS,Label,results
A1HDZQLR9Y5X2A,Owner,2 BHK,1250.0,2.0,1,"Kengeri,Bangalore",12.919986999999999,77.489265,54.0,1,1
A4ZRAZF766WPQ,Owner,2 BHK,915.0526154999999,2.0,1,"DTE COLONY,Chennai",13.028627,80.25268100000001,60.0,0,0
A2SPYTCUM93BPO,Dealer,1 RK,659.8984772000001,1.0,0,"Nalasopara East,Lalitpur",24.690279999999998,78.41889,32.5,0,0
A3T8J8FZ6R8B3W,Dealer,3 BHK,1063.568682,7.0,2,"Chembur,Mumbai",19.05871,72.89969,260.0,0,0
A1286MWY9ZAMDN,Dealer,3 BHK,650.0,3.0,2,"Sector-15 Ghansoli,Maharashtra",19.126499,72.99956,65.0,1,1
A1818NWEJP4RND,Dealer,3 BHK,1100.513573,3.0,3,"Kanjur marg (west),Maharashtra",18.96,72.82,270.0,1,1
A2CC7AFBJJVLZ4,Owner,2 BHK,1060.0706710000002,2.0,0,"Ponnurunni,Kochi",9.930471,76.271273,45.0,1,1
A1JOEJLEL2KJE2,Owner,4 BHK,1446.201311,3.0,2,"Sector-70 Noida,Noida",28.596320000000002,77.38143000000001,75.0,1,1
A3HXPEOW4KN19,Dealer,4 BHK,990.0990098999999,2.0,0,"Sector-8 Ulwe,Maharashtra",19.216097,72.821721,72.0,1,1
A35HLZTYAWX5G1,Dealer,3 BHK,1273.5294119999999,2.0,3,"Pahala,Bhubaneswar",20.26444,85.82806,43.3,0,0
AGV2SUHV9P47T,Dealer,3 BHK,1550.120565,2.0,1,"Sector-78 Noida,Noida",28.560719,77.386208,90.0,1,1
A2R81O3QF8BXI7,Owner,2 BHK,1779.935275,2.0,1,"Kaloor,Kochi",9.994,76.292,110.0,0,0
A34UKAOKNIDCWZ,Owner,2 BHK,1402.147971,2.0,2,"Raj Nagar Extension,Ghaziabad",26.900926000000002,75.775927,47.0,0,0
A3SH3ZVXS16IBL,Dealer,2 BHK,1128.031585,2.0,2,"NH-8,Dharuhera",12.973237,77.64685899999999,20.0,0,0
A1G51N43M000F7,Owner,7 BHK,1204.0133779999999,2.0,2,"Nagasandra,Bangalore",13.041421000000001,77.50053199999999,90.0,1,1
A1OR3IQK8AB72I,Dealer,3 BHK,1038.178165,2.0,2,"Sector-75 Noida,Noida",28.576117,77.382136,31.0,0,0
A21V8AYNDN7TNK,Dealer,2 BHK,834.5939179,2.0,1,"Kandivali (East),Mumbai",19.1955,72.8728,160.0,1,1
AXA2AK79YLGEN,Dealer,2 BHK,1014.957265,2.0,1,"Ghodbunder Road,Lalitpur",24.690279999999998,78.41889,95.0,0,0
A3C8ARJQBVVS30,Dealer,2 BHK,953.0201342,2.0,2,"Kasavanhalli,Bangalore",12.9077,77.6755,71.0,1,1
A1TIVD0Y3KJSCN,Owner,3 BHK,1187.0845199999999,3.0,2,"Vasanthapuram neat maharishi vidhya Mandir school,Chennai",13.074579,80.23544,50.0,0,0
A2E2YEN2AYNHPG,Dealer,3 BHK,651.0618509,3.0,2,"Sector 17 Ulwe,Mumbai",18.964489,73.019574,42.0,1,1
A1YLU9NT0Q9H1V,Dealer,4 BHK,1628.075253,,2,"Sector-106 Gurgaon,Gurgaon",28.50437,76.996356,270.0,1,1
ALYF3U1ERAREB,Owner,2 BHK,1050.0190910000001,2.0,1,"Kallumantapa,Bangalore",12.96991,77.59796,55.0,0,0
A39YLXXQHWKFTQ,Dealer,2 BHK,1274.534795,2.0,0,"4th T block Jayanagar,Bangalore",12.925,77.595,150.0,1,1
AHVASC86C9VPS,Owner,2 BHK,1075.268817,2.0,1,"Mahawadiya,Bhopal",23.11702,77.39529,22.0,0,0
A2YVSVBU5YZNQT,Owner,3 BHK,1320.064988,2.0,0,"Lenin Nagar,Chennai",14.64809,77.620513,65.0,0,0
A5NZUU4AUOWZH,Dealer,2 BHK,2050.326188,2.0,0,"Vesu,Surat",21.143354000000002,72.770931,110.0,1,1
A3SIOSO6LTWCVE,Dealer,4 BHK,1250.0,3.0,1,"Zirakpur,Chandigarh",30.662283000000002,76.822397,53.0,1,1
A2DQQUEPK53ORW,Owner,3 BHK,1800.2880460000001,3.0,0,"Palanpur,Surat",21.17,72.83,75.0,0,0
A2J8GOBY9PV8WG,Dealer,3 BHK,2353.996189,3.0,3,"Sector-66 Gurgaon,Gurgaon",28.398408,77.056504,210.0,1,1
A3Q63ZZGUICVFW,Dealer,4 BHK,1036.9858279999999,2.0,1,"Sainath Nagar,Mumbai",17.643384,75.918072,120.0,0,0
A3HPCRD9RX351S,Dealer,4 BHK,1334.615385,2.0,3,"Vidhan Sabha Road,Raipur",26.843849,80.942867,34.7,1,1
A2C7PEKUF924NX,Dealer,2 BHK,1269.983565,2.0,1,"Ramagondanahalli,Bangalore",12.96991,77.59796,85.0,0,0
AEJGD0907C1TJ,Dealer,2 BHK,753.5164099,2.0,1,"Calangute,Goa",15.545,73.76306,45.0,1,1
A2DHG1HP5MCGMI,Owner,2 BHK,1510.269835,2.0,1,"Gola Road,Patna",25.61,85.14139,75.0,0,0
A1Y3B0IGSIJS7E,Dealer,2 BHK,4160.098091,2.0,2,"Andheri (West),Mumbai",19.139348000000002,72.820458,950.0,0,0
A1MPZHCGA5OX6B,Owner,1 BHK,925.1101322000001,1.0,2,"Noida Extension,Noida",28.579003999999998,77.431173,42.0,0,0
A2R6RA8FRBS608,Dealer,2 BHK,1080.125687,2.0,1,"Raigachi,Kolkata",22.636865,88.471515,55.0,0,0
A2EJ75UB35C0UL,Dealer,3 BHK,728.0139779,3.0,1,"Rajendra Nagar,Lalitpur",28.684262,77.357147,200.0,0,0
A19U4T4I7UZGNM,Dealer,4 BHK,1439.95098,3.0,3,"Kudasan,Gandhinagar",23.166495,72.63429000000001,47.0,1,1
A2058UP7ATXFOF,Owner,3 BHK,950.0542888,2.0,1,"Sarjapur,Bangalore",12.86,77.786,35.0,1,1
A2058UP7ATXFOF,Owner,3 BHK,904.1980624,3.0,1,"Saket Nagar,Kanpur",26.431083,80.31609,42.0,0,0
A19U4T4I7UZGNM,Owner,2 BHK,910.1251422,2.0,1,"Noida Extension,Noida",28.579003999999998,77.431173,40.0,0,0
A1BPLP0BKERV,Dealer,4 BHK,1344.122275,2.0,3,"Sector-78 Noida,Noida",28.560719,77.386208,59.8,0,0
A26859014YM6JS,Owner,2 BHK,1765.4476670000001,2.0,1,"Harshwardhan Nagar,Bhopal",23.25,77.41667,42.0,1,1
A3Q1DEMHY49CN3,Owner,4 BHK,1539.6458810000001,2.0,0,"Talawali Chanda,Indore",22.66667,75.75,40.0,1,1
A3B8CF4V636M8U,Owner,3 BHK,6001.091107,3.0,1,"Vijay Khand, Gomti Nagar,Lucknow",26.860559999999996,80.91583,110.0,1,1
A2MZ43MMIBFL7M,Owner,3 BHK,749.8897221,3.0,2,"Trehan Delight Residencies,Bhiwani",28.78333,76.13333,17.0,1,1
A92JIDJABMJKY,Owner,3 BHK,710.0591716,3.0,2,"Shakti Khand 3,Ghaziabad",28.9196,76.8972,36.0,1,1
A29BWC41573AF8,Dealer,1 BHK,1955.0627370000002,1.0,1,"Palanpur Gam,Surat",24.17311,72.416912,67.0,0,0
ACYR6O588USK,Dealer,2 BHK,1905.714286,2.0,1,"Sevoke Road,Siliguri",26.724219,88.326357,66.7,1,1
A2GEZJHBV92EVR,Owner,2 BHK,880.0,2.0,1,"Pratap Nagar,Vadodara",26.807408000000002,75.83865899999999,16.5,0,0
A1IQB5BF5VKT0H,Owner,3 BHK,582.3822066,2.0,1,"Kedar Nagar,Agra",27.189303000000002,77.861226,19.9,0,0
AJOVLH67GULJD,Dealer,2 BHK,1290.045152,1.0,0,"kavesar,Lalitpur",24.690279999999998,78.41889,120.0,0,0
A3TD1O4EC26NT2,Dealer,2 BHK,2272.413793,2.0,2,"Nipania,Indore",22.760061,75.928572,65.9,1,1
A2CS4B58345BRL,Dealer,2 BHK,900.0090001,2.0,2,"Matungawest,Mumbai",18.96667,72.83333,300.0,0,0
A291HTT117RVS9,Dealer,2 BHK,992.6653062999999,2.0,1,"Patlipada,Maharashtra",21.308574,73.974824,180.0,1,1
A1MMJ2O6PM8OG7,Dealer,2 BHK,880.7506053,2.0,2,"Mansarovar,Jaipur",26.8626,75.7633,29.1,0,0
AW7VIZUKC8ZY3,Owner,3 BHK,1465.002713,3.0,1,"Whitefield,Bangalore",12.9958935,77.761394,81.0,1,1
A2K05W5ZQQH7VI,Owner,2 BHK,1281.503631,2.0,1,"Madhurawada,Visakhapatnam",17.815234,83.35818,60.0,0,0
AM9KC2IIN15JV,Dealer,3 BHK,1369.863014,3.0,2,"Ajmer Road,Jaipur",26.928784999999998,75.828002,35.0,1,1
A280OZI067MIQN,Owner,2 BHK,1260.178364,2.0,3,"Sector-118 Noida,Noida",28.579845000000002,77.403693,65.0,1,1
A1MM0WYBRDZT5O,Dealer,3 BHK,1250.0,2.0,3,"Gariahat,Kolkata",22.517785999999997,88.366066,130.0,0,0
A1N5121RR13ZCZ,Owner,2 BHK,1380.103508,2.0,1,"Sarbahal,Jharsuguda",21.84208,84.010584,24.0,1,1
A2JBZWC5IY0AMG,Dealer,2 BHK,1678.086981,2.0,2,"7th Phase JP Nagar,Bangalore",35.0,136.0,120.0,0,0
AC0NNJ3Q6YF2N,Owner,4 BHK,825.0825083,3.0,2,"Monirampore,Kolkata",22.54111,88.33778000000001,30.0,0,0
A3FRWBGL8TSOY7,Dealer,3 BHK,1088.065844,3.0,2,"Yeshwanthpur,Bangalore",12.96991,77.59796,66.1,1,1
A2ZEFDVX4X5TPX,Dealer,3 BHK,1200.0,3.0,2,"Patia,Bhubaneswar",20.353795,85.82101999999999,48.0,1,1
AQ0BWW19DY5KE,Dealer,3 BHK,1204.451624,3.0,2,"Pallavaram,Chennai",12.968,80.1502,67.1,0,0
A2W09PJ1TTHQ6H,Owner,3 BHK,1162.582722,3.0,2,"Kaushambi,Ghaziabad",28.638934000000003,77.32645699999999,65.0,1,1
A1SB0MNI6H90DG,Dealer,2 BHK,2278.820375,2.0,0,"Whitefield,Bangalore",12.9958935,77.761394,170.0,0,0
A1K0TEFCRCKU9B,Owner,3 BHK,760.0,3.0,2,"Kapil Vihar Chak Gatore Snagnaer,Jaipur",26.349343,84.42321899999999,15.2,1,1
A2O8HS10MV08RN,Dealer,3 BHK,991.0563210000001,3.0,2,"Canttonment,Varanasi",25.30694,83.00610999999999,82.0,0,0
A15FF2P7RPKH6G,Owner,2 BHK,1245.121725,2.0,2,"Sarjapur Road,Bangalore",12.86,77.786,67.0,1,1
ADLVFFE4VBT8,Dealer,3 BHK,1030.029316,3.0,1,"Thane West,Maharashtra",19.18,72.96333,130.0,0,0
A7E85LH2I0TAP,Dealer,4 BHK,1203.698638,2.0,2,"Sector-58 Seawoods,Lalitpur",28.606007,77.359111,220.0,0,0
A3M6MZMHTACBVW,Owner,3 BHK,2400.0,3.0,2,"Sector-121 Mohali,Mohali",30.696627000000003,76.693764,120.0,0,0
A1ER584LJ4JX1X,Dealer,8 BHK,490.0064475,2.0,1,"Ashok Nagar,Lalitpur",12.97038,77.611368,76.0,0,0
A3N1XZUZOTIOT8,Dealer,2 BHK,5025.125628,2.0,2,"Khadki,Pune",18.553604,73.86247,650.0,0,0
A691XU34BVWME,Owner,2 BHK,1300.284437,2.0,1,"Bhayli,Vadodara",22.288976,73.128222,32.0,1,1
A2E2BTMHXJNGWN,Dealer,3 BHK,614.7311948,2.0,2,"Marol,Mumbai",22.803593,83.755013,110.0,1,1
A13DPGTZRONDGA,Dealer,4 BHK,1167.618059,2.0,1,"Chembur (East),Lalitpur",19.05871,72.89969,180.0,0,0
AGXG6VBHLW8J7,Dealer,2 BHK,2000.0,2.0,2,"Mhada Colony,Pune",18.142136999999998,74.57283100000001,140.0,0,0
A15NMAUKEZG3G1,Owner,2 BHK,804.8848182,2.0,2,"Ambalpady,Udupi",13.337164999999999,74.730644,29.0,0,0
A1Q3DMETYMY7Q1,Dealer,2 BHK,1150.054765,2.0,1,"Ahinsa Khand 2,Ghaziabad",28.9196,76.8972,42.0,1,1
A3UOSNSYF9F9PV,Owner,2 BHK,690.0,2.0,1,"Kankavli,Sindhudurg",16.2661,73.7122,20.7,1,1
AKXYY2AS7Q8VQ,Dealer,5 BHK,7959.300894,3.0,2,"Manpada,Lalitpur",24.690279999999998,78.41889,970.0,1,1
A1UQR4UUH841TH,Owner,2 BHK,2933.333333,2.0,2,"Vijayashree Layout,Bangalore",12.96991,77.59796,220.0,1,1
A1ML5BUFQOZ7MO,Dealer,2 BHK,650.0,2.0,1,"Ambernath,Mumbai",18.96,72.82,28.6,1,1
A2Z5X7QJZ1GHI1,Owner,2 BHK,1000.0,2.0,1,"Alibaug,Raigad",18.65367,72.88305600000001,42.0,0,0
A3HHRSX7ESCP9B,Owner,2 BHK,1339.915374,2.0,1,"Gopipura,Surat",21.17,72.83,28.5,1,1
A374D06F5GMJ2R,Dealer,3 BHK,630.0422589,3.0,0,"Hiranandani Estate,Mumbai",19.255098,72.9815265,82.0,0,0
AN59UKY7KFW59,Owner,2 BHK,1246.1059189999999,2.0,2,"Charholi,Pune",18.623732999999998,73.929052,60.0,0,0
A39XPX6K05FLLW,Dealer,2 BHK,2065.787383,2.0,1,"Sector-70A Gurgaon,Gurgaon",28.384116,77.024406,130.0,0,0
AFMB9JPLQNWVT,Dealer,2 BHK,1495.016611,2.0,1,"Sector 78 Faridabad,Faridabad",28.380159999999997,77.369936,49.5,1,1
A1DLKICH5ZB2DA,Dealer,3 BHK,488.2246377,3.0,2,"Kasar vadavali,Lalitpur",24.6902,78.416,53.9,0,0
A3VOBJCRS99G3E,Dealer,3 BHK,1500.508647,2.0,2,"Bhayli,Vadodara",22.288976,73.128222,29.5,1,1
A11N6Y2ELG1JJN,Dealer,3 BHK,1655.1724140000001,2.0,2,"Sector-109 Gurgaon,Gurgaon",28.510825,77.006087,120.0,0,0
A1G0VFQ9198IUF,Owner,3 BHK,1050.286442,2.0,1,"Vedayapalem,Nellore",14.412591,79.96036600000001,33.0,1,1
A31YYS8JRQAZP8,Dealer,3 BHK,1064.837498,2.0,2,"Ravet,Pune",18.651598,73.735448,65.2,0,0
A38LI8M6MP59RE,Dealer,3 BHK,1064.1127960000001,2.0,0,"Majiwada,Mumbai",19.218498,72.992114,120.0,1,1
ABH7DF7IGBCXA,Dealer,2 BHK,550.0,2.0,2,"Mira Road East,Lalitpur",19.2836,72.8675,55.0,1,1
A3IBGWP53XMJY5,Dealer,1 BHK,2086.865788,1.0,1,"Mohamadwadi,Pune",18.52361,73.84778,160.0,0,0
A27TTFTAXKK6DQ,Owner,3 BHK,1700.1020059999998,3.0,2,"Bhimganj Mandi,Kota",25.220883999999998,75.87629100000001,50.0,1,1
A3PZWRXBMD5YKG,Dealer,3 BHK,916.0864786000001,3.0,0,"Pimple Saudagar,Pune",18.5956,73.7981,75.0,0,0
A2FUCWMB5QYNH4,Dealer,7 BHK,913.0225853000001,3.0,2,"Samata Nagar,Mumbai",19.206252,72.962035,95.0,0,0
A38O3HBCYKNZ2N,Owner,1 BHK,1130.308413,1.0,0,"Bhattakufer,Shimla",31.10333,77.17222,70.0,1,1
A2TNTY0JVQGGBJ,Dealer,2 BHK,564.844103,2.0,2,"Nalasopara (West),Mumbai",18.96667,72.83333,25.0,1,1
ASHAQCZ26AZ4N,Dealer,5 BHK,1200.14771,3.0,2,"E M Bypass,Kolkata",22.54111,88.33778000000001,65.0,0,0
A2QVVA5EOPBRI5,Dealer,5 BHK,1040.070068,3.0,1,"Sector-15 Ghansoli,Mumbai",19.126499,72.99956,95.0,1,1
A23W4SGMFMSE5N,Owner,3 BHK,1914.48628,2.0,3,"Sector 8 Sonipat,Sonipat",28.995663,77.077794,60.0,0,0
A1Y36ID1H813IP,Owner,2 BHK,1948.7179489999999,2.0,1,"Piplya Kumar,Indore",22.761472,75.911242,53.2,1,1
A18MTD4DJ1BY2,Dealer,3 BHK,967.1179884,2.0,0,"Wakad,Pune",18.5993,73.7625,65.0,0,0
A3I6ZG20RKI8JU,Dealer,2 BHK,1318.031311,2.0,0,"Wadala,Mumbai",31.292091,75.543763,410.0,1,1
A3QDGKE0NAS0WO,Dealer,2 BHK,2666.666667,2.0,1,"Sector-99 Gurgaon,Gurgaon",28.462853000000003,76.962209,200.0,0,0
A3DH85EYHW4AQH,Dealer,2 BHK,585.9375,2.0,3,"Bhugaon,Pune",18.501279999999998,73.75016,36.0,0,0
A37WXUMQ6CZ1GM,Dealer,2 BHK,1423.45757,2.0,1,"Kasavanhalli,Bangalore",12.9077,77.6755,67.6,0,0
A29QUTP17Q5KJ1,Dealer,2 BHK,495.04950499999995,2.0,3,"Vasind,Mumbai",18.96667,72.83333,11.0,0,0
A18UFRQQ1MOP06,Dealer,1 BHK,2422.0894559999997,1.0,1,"Ardendale,Bangalore",50.817397,4.42145,150.0,0,0
A1E079MVIIMWOK,Dealer,3 BHK,718.0361711,3.0,2,"Malad (West),Mumbai",19.1849,72.8347,160.0,1,1
AEE2RTBH1WD9A,Dealer,2 BHK,1794.392523,2.0,1,"Sector-15 Bahadurgarh,Bahadurgarh",30.752321000000002,76.772816,48.0,1,1
A19XSO4JSFRSAE,Owner,3 BHK,1250.0,3.0,2,"Sikandra,Agra",27.216013,77.950834,49.0,0,0
A2BV4J46GUZGQ,Dealer,2 BHK,1600.0,2.0,1,"Manpada,Lalitpur",24.690279999999998,78.41889,200.0,0,0
AL3EQN8HMELY2,Owner,3 BHK,540.1057228,3.0,2,"HL Colony,Chennai",13.028627,80.25268100000001,23.5,0,0
A3JVLYSC4VG8XL,Dealer,1 BHK,1665.1031890000002,1.0,1,"Zirakpur,Chandigarh",30.662283000000002,76.822397,71.0,1,1
A2OWR5G2OAQF7C,Dealer,1 BHK,1828.6814239999999,1.0,1,"Sector-37D Gurgaon,Gurgaon",28.449773999999998,76.971789,76.0,1,1
AMZCZBK1EF1PV,Owner,1 BHK,1726.5735359999999,1.0,1,"Thanisandra,Bangalore",13.055985,77.622157,110.0,1,1
A18CEGOR80OFT0,Dealer,2 BHK,1630.257581,3.0,1,"Jeejamata Nagar,Lalitpur",24.690279999999998,78.41889,200.0,1,1
AMNS6TYMWQG0Y,Dealer,2 BHK,1723.1691329999999,1.0,0,"Gola Ghata,Kolkata",22.54111,88.33778000000001,92.0,1,1
A35SLV5XTFUZ4C,Dealer,3 BHK,1515.789474,3.0,1,"Kharghar,Mumbai",19.038204999999998,73.06612,180.0,0,0
A1VWM885W9XFMT,Dealer,2 BHK,1150.0,2.0,1,"Singh More,Ranchi",23.35556,85.33471999999999,46.0,1,1
A1RHFH0KA7MFZ3,Dealer,4 BHK,1409.646739,2.0,3,"Sector-105 Mohali,Mohali",30.658839,76.681686,41.5,0,0
A1C81NF8MDTTFL,Dealer,3 BHK,1200.0,2.0,1,"Sector 78 Faridabad,Faridabad",28.380159999999997,77.369936,25.8,0,0
A1DIFTP02ERYNS,Owner,2 BHK,1270.3252029999999,2.0,0,"Sain Vihar,Ghaziabad",28.63601,77.433724,37.5,0,0
AJGU56YG8G1DQ,Owner,2 BHK,595.0413222999999,2.0,2,"Katraj,Pune",18.437853,73.865268,36.0,1,1
A1DR8CFJKYFSPR,Dealer,2 BHK,2766.798419,2.0,3,"Sector-81 Gurgaon,Gurgaon",28.388225,76.946376,210.0,0,0
ARCP4MN7E1NNC,Dealer,3 BHK,405.0769646,3.0,2,"Shibrampur,Kolkata",22.483287,88.263398,15.0,1,1
AV2VEYY6SXUGQ,Owner,2 BHK,599.7818975,2.0,3,"Waghodia Road,Vadodara",22.294094,73.23368599999999,16.5,0,0
A2STIW1YRV8KE7,Dealer,1 BHK,1250.0,1.0,0,"Sampigehalli,Bangalore",13.081616,77.620233,88.0,1,1
AV27V8MP3KAP2,Dealer,2 BHK,550.0,2.0,1,"Sathe Nagar,Pune",18.144044,74.569395,22.0,0,0
A2GBXK7E5A2VPV,Dealer,3 BHK,1185.313674,3.0,2,"Vajulsar,Palghar",19.680248000000002,72.757527,41.0,1,1
AMTDEF7SAP17N,Owner,3 BHK,1078.050884,2.0,1,"Satgachi,Kolkata",23.207157000000002,88.404471,75.0,1,1
A157UWPD5TDS5H,Dealer,2 BHK,1884.0579710000002,2.0,2,"Sector-28 Noida,Noida",28.5722,77.3331,130.0,0,0
AGRMNBUKVYHKW,Dealer,4 BHK,1150.086256,2.0,2,"Sahakara Nagar,Bangalore",13.064,77.58,60.0,1,1
AO4UH9E8UN2ZJ,Dealer,3 BHK,1854.624487,2.0,1,"Zirakpur,Chandigarh",30.662283000000002,76.822397,76.8,0,0
A18CTETG5SJ3DP,Owner,3 BHK,550.1618123,2.0,0,"Lonikand,Pune",18.52361,73.84778,17.0,0,0
A216KUCPWG8XYN,Dealer,3 BHK,1395.23695,3.0,2,"Sector 84 Faridabad,Faridabad",28.404729999999997,77.367514,58.0,1,1
A2BGWBOVZQSY,Dealer,2 BHK,1070.124638,2.0,0,"Hadapsar,Pune",18.49667,73.94167,85.0,1,1
ANUF0T1K35JH9,Dealer,5 BHK,1122.067324,3.0,2,"Dona Paula,Goa",15.450560000000001,73.80333,99.0,0,0
ANAUU7FNHWAVO,Owner,2 BHK,1000.0,1.0,0,"Vrindavan Yojna,Lucknow",26.766594,80.949809,35.0,1,1
A1KBKZWEQ45BMH,Dealer,2 BHK,1145.339652,2.0,1,"Ullal,Mangalore",12.837164,74.83351400000001,29.0,0,0
AS7W26NNLSU8K,Dealer,2 BHK,706.0010086,2.0,2,"Nayabad,Kolkata",22.483470999999998,88.417711,28.0,1,1
A1JYYNQVR86RTN,Dealer,3 BHK,1321.0526320000001,2.0,2,"Jagatpura,Jaipur",26.832353,75.841749,50.2,0,0
A1N5M6H4GKNBG6,Owner,3 BHK,1600.0,2.0,2,"Kalathipady,Kottayam",9.592875,76.55165,66.0,1,1
A306PAX3GWF5KV,Dealer,3 BHK,581.3315784,3.0,2,"Dombivli (East),Maharashtra",19.2167,73.0833,53.0,0,0
A1QQ60DX82BE3W,Owner,4 BHK,650.1182033,3.0,2,"Sodepur,Kolkata",22.69995,88.390833,22.0,0,0
A2P19WZ6WD2OZK,Dealer,4 BHK,1570.9547910000001,2.0,3,"Model Colony,Pune",30.131866,77.296756,270.0,1,1
A2BN0B0CJQI3KP,Owner,3 BHK,1200.0,3.0,1,"Near St.Mary School,Bhimavaram",16.5333,81.5333,60.0,0,0
A166W2TPZLTNQA,Dealer,9 BHK,1632.2089230000001,11.0,2,"New Alipore,Kolkata",22.530279999999998,88.33417,120.0,0,0
A257TD5GO1T81W,Dealer,5 BHK,1380.015334,2.0,3,"Rajarhat,Kolkata",22.54111,88.33778000000001,54.0,1,1
A3BD5B8Y8MY25X,Dealer,3 BHK,1375.095493,3.0,3,"Lohegaon,Pune",18.595456,73.946088,72.0,1,1
A11NFERETUWA8Z,Owner,4 BHK,1220.008133,,2,"New Hyderabad,Lucknow",26.81917,80.49861,60.0,0,0
A16O0S1QROXGJM,Dealer,1 BHK,1120.045951,1.0,1,"Wakad,Pune",18.5993,73.7625,78.0,1,1
A948FPTGYXYBO,Dealer,2 BHK,1480.0626849999999,2.0,1,"Indirapuram,Ghaziabad",28.63676,77.36315,85.0,0,0
A2BJTZ5JZHAJ9B,Dealer,2 BHK,584.0163934,2.0,2,"Perambur,Chennai",13.1103,80.2425,39.9,1,1
A4BUVWK8SXR7Z,Builder,2 BHK,1376.923077,2.0,1,"Kuttanellur,Thrissur",10.534056,76.184529,53.7,1,1
ATSAX8ZTAX58B,Owner,4 BHK,4152.028106000001,3.0,1,"Alamgir,Ludhiana",30.809003000000004,75.856308,130.0,1,1
A3DGMXQVIT6R31,Builder,2 BHK,148939.7228,2.0,1,"Whitefield,Bangalore",12.9958935,77.761394,8920.0,1,1
A37REIKYSHU4ZF,Dealer,4 BHK,1486.403777,2.0,1,"Manpada,Mumbai",19.239813,72.962722,170.0,1,1
AWZ1C2FT0L3W9,Owner,3 BHK,900.3215434,2.0,2,"Sector 9 A Bharat Nagar,Gandhidham",23.065877,70.14224499999999,14.0,0,0
A2SBZQR76C5TXB,Dealer,4 BHK,1120.0,3.0,2,"Pammal,Chennai",12.975,80.13472,44.8,1,1
A37REIKYSHU4ZF,Dealer,3 BHK,1288.8551929999999,2.0,2,"Nelamangala,Bangalore",13.144144,77.340868,68.0,0,0
A1P70MC7XXRFX8,Owner,3 BHK,690.0782088999999,2.0,2,"Pimple Nilakh,Pune",18.576017999999998,73.793901,45.0,0,0
A2J3CWYRKKY59X,Dealer,4 BHK,1345.755694,3.0,2,"Sushant Golf City,Lucknow",26.781747999999997,81.006714,52.0,0,0
A3UAV8WK31RJY5,Dealer,3 BHK,710.9322602000001,3.0,0,"Kalyan (West),Mumbai",19.245347,73.124577,53.0,1,1
AVCA516CFZ9HF,Dealer,3 BHK,2143.260011,3.0,1,"Chembur,Maharashtra",19.05871,72.89969,570.0,0,0
ALPB765XCHABX,Owner,4 BHK,821.9178082000001,2.0,2,"R.K Pally,Kolkata",22.65,88.34,33.0,1,1
A1ONWQH8IQKWKH,Owner,2 BHK,1200.369344,2.0,2,"Paul Nagar,Vizianagaram",18.116670000000003,83.41667,26.0,0,0
A36TDCR3BJZNS6,Dealer,2 BHK,1600.0,1.0,1,"Andheri (West),Maharashtra",19.139348000000002,72.820458,310.0,1,1
A3PVRBBGCSGP0Y,Dealer,1 BHK,1134.716321,1.0,0,"Bileshivale,Bangalore",13.054202,77.674002,45.4,0,0
A21T963HSJXVGX,Dealer,3 BHK,1540.154015,3.0,1,"Bansdroni,Kolkata",22.470809,88.36318100000001,70.0,1,1
AWFA4158DDDWC,Dealer,3 BHK,1129.943503,2.0,0,"Salaiya,Bhopal",23.150756,77.443534,26.0,1,1
A3TF6OME7HCF5F,Owner,2 BHK,1475.2889109999999,1.0,1,"Nanjundapuram,Coimbatore",10.986809,76.99759499999999,60.0,0,0
A2CJGVAHVZGJIP,Dealer,3 BHK,650.0206356000001,2.0,3,"Vinay Nagar,Mumbai",19.121226,72.880241,63.0,1,1
A14L15JM990MBP,Dealer,2 BHK,2070.393375,2.0,1,"Nipania,Indore",22.760061,75.928572,90.0,0,0
A1KTOS2XRCSCYE,Dealer,3 BHK,343.0400976,3.0,3,"Karade Khurd,Maharashtra",19.468201999999998,73.292858,22.5,0,0
ACTRNPJW3RPUI,Owner,3 BHK,1083.863975,2.0,1,"Action Area II,Kolkata",22.54111,88.33778000000001,80.0,1,1
A2C0UAQR4I25P6,Dealer,2 BHK,1932.876472,2.0,1,"Sector-108 Gurgaon,Gurgaon",28.514348,76.983292,110.0,1,1
A13LUJJPV36AC6,Dealer,2 BHK,1500.176491,2.0,1,"Kondhwa,Pune",18.52361,73.84778,85.0,0,0
A2WKQ9LUO7IRBE,Dealer,3 BHK,956.5217391000001,3.0,2,"Manpada,Lalitpur",24.690279999999998,78.41889,110.0,1,1
AJUFHXALV1WHR,Dealer,1 BHK,1890.4823989999998,1.0,1,"Crossing Republik,Ghaziabad",28.629811,77.434197,58.0,0,0
A1Y77C1DAMDBNI,Dealer,3 BHK,1484.593838,3.0,2,"Zirakpur,Chandigarh",30.662283000000002,76.822397,53.0,1,1
A20S7XV2JK0UXL,Dealer,2 BHK,964.0,2.0,3,"Vinay Nagar,Mumbai",19.121226,72.880241,72.3,0,0
A1821RZMPRSJBH,Owner,2 BHK,660.1218687,2.0,2,"Electronic City,Bangalore",12.8458,77.6727,19.5,1,1
A3R60DE2H7BU5M,Dealer,2 BHK,1207.0006039999998,2.0,2,"Hebbal,Bangalore",13.040339999999999,77.591347,100.0,0,0
